Date,Open,High,Low,Close,Adj Close,Volume
02-04-2015,115.470001,115.720001,114.68,115.279999,115.279999,3884100
06-04-2015,117.32,117.470001,116.519997,116.690002,116.690002,5914200
07-04-2015,116.269997,116.510002,115.940002,116.110001,116.110001,2468500
08-04-2015,115.980003,116.029999,114.900002,115.470001,115.470001,5568500
09-04-2015,114.800003,114.849998,114.480003,114.669998,114.669998,4706000
10-04-2015,116,116.190002,115.5,115.970001,115.970001,3932400
13-04-2015,115.349998,115.389999,114.800003,115.139999,115.139999,3190100
14-04-2015,114.690002,115.07,114.389999,114.440002,114.440002,3649200
15-04-2015,114.800003,115.599998,114.470001,115.43,115.43,3656000
16-04-2015,115.550003,115.660004,114.639999,115.029999,115.029999,3132300
17-04-2015,115.379997,115.790001,115.230003,115.599998,115.599998,3496300
20-04-2015,114.82,114.949997,114.32,114.720001,114.720001,3902200
21-04-2015,114.720001,115.559998,114.650002,115.379997,115.379997,3317700
22-04-2015,114.830002,114.959999,113.769997,113.830002,113.830002,5696000
23-04-2015,113.900002,114.959999,113.809998,114.660004,114.660004,3459500
24-04-2015,113.959999,114.07,112.769997,113.050003,113.050003,7152900
27-04-2015,113.870003,115.82,113.669998,115.330002,115.330002,7487600
28-04-2015,115.360001,116.620003,115.339996,116.330002,116.330002,8054400
29-04-2015,116.059998,116.389999,115.279999,115.510002,115.510002,7170400
30-04-2015,113.879997,113.879997,112.959999,113.470001,113.470001,9440300
01-05-2015,112.419998,113.309998,112.279999,113.080002,113.080002,7597000
04-05-2015,114.18,114.440002,113.879997,114.099998,114.099998,3648100
05-05-2015,114.889999,115.110001,114.389999,114.419998,114.419998,3856500
06-05-2015,114.589996,114.75,114.019997,114.360001,114.360001,3280700
07-05-2015,113.839996,114.010002,113.32,113.419998,113.419998,5455100
08-05-2015,114.339996,114.43,113.589996,113.970001,113.970001,9963700
11-05-2015,114.089996,114.309998,113.080002,113.529999,113.529999,2916700
12-05-2015,114.099998,114.669998,114.07,114.5,114.5,3256700
13-05-2015,115.739998,116.93,115.68,116.550003,116.550003,11768200
14-05-2015,117.279999,117.75,117.029999,117.18,117.18,6923000
15-05-2015,116.800003,117.629997,116.68,117.529999,117.529999,4447300
18-05-2015,117.779999,117.879997,117.269997,117.519997,117.519997,5079500
19-05-2015,116.550003,116.730003,115.650002,115.889999,115.889999,5052100
20-05-2015,116.029999,116.379997,115.760002,116.080002,116.080002,4432600
21-05-2015,115.529999,116,115.470001,115.690002,115.690002,2514700
22-05-2015,115.510002,115.93,115.32,115.599998,115.599998,1779300
26-05-2015,113.839996,114.230003,113.699997,113.910004,113.910004,5769600
27-05-2015,113.779999,114.019997,113.629997,113.889999,113.889999,2681100
28-05-2015,113.849998,114.160004,113.209999,114.019997,114.019997,5266000
29-05-2015,114.139999,114.480003,114,114.099998,114.099998,3406700
01-06-2015,115.019997,115.5,113.900002,114,114,8254000
02-06-2015,114.360001,114.650002,114.169998,114.459999,114.459999,3985700
03-06-2015,114.129997,114.370003,113.080002,113.639999,113.639999,4886100
04-06-2015,112.980003,113.150002,112.480003,112.839996,112.839996,5566600
05-06-2015,111.599998,112.389999,111.57,112.239998,112.239998,5561300
08-06-2015,112.389999,112.660004,112.129997,112.57,112.57,3080600
09-06-2015,113.150002,113.230003,112.709999,112.82,112.82,3529900
10-06-2015,114.139999,114.139999,113.690002,113.779999,113.779999,5452900
11-06-2015,113.269997,113.410004,112.919998,113.260002,113.260002,4434700
12-06-2015,113.059998,113.5,112.959999,113.230003,113.230003,2998500
15-06-2015,113.279999,114.150002,113.209999,113.730003,113.730003,5054000
16-06-2015,113.080002,113.449997,112.790001,113.32,113.32,4032500
17-06-2015,113.07,114.040001,112.629997,113.849998,113.849998,6456000
18-06-2015,115.190002,115.610001,114.889999,115.32,115.32,8041300
19-06-2015,115.339996,115.459999,114.949997,115.120003,115.120003,4611600
22-06-2015,113.790001,113.940002,113.339996,113.639999,113.639999,5763700
23-06-2015,112.959999,113.169998,112.790001,112.889999,112.889999,4522800
24-06-2015,112.480003,112.739998,112.309998,112.589996,112.589996,2974700
25-06-2015,112.43,112.709999,112.32,112.440002,112.440002,2904700
26-06-2015,112.199997,112.68,112.129997,112.559998,112.559998,4392600
29-06-2015,112.809998,113.230003,112.529999,113.07,113.07,5820200
30-06-2015,112.239998,113.050003,111.839996,112.370003,112.370003,7897000
01-07-2015,112.120003,112.510002,111.940002,111.980003,111.980003,4409000
02-07-2015,111.660004,111.839996,111.410004,111.760002,111.760002,3838600
06-07-2015,111.709999,112.580002,111.629997,112.059998,112.059998,4259800
07-07-2015,111.080002,111.139999,110.050003,110.760002,110.760002,9073400
08-07-2015,111.379997,111.650002,111.080002,111.089996,111.089996,5694900
09-07-2015,111.800003,111.93,111.150002,111.360001,111.360001,3802900
10-07-2015,111.18,111.709999,111.029999,111.489998,111.489998,3594900
13-07-2015,110.43,111.139999,110.360001,110.989998,110.989998,4279300
14-07-2015,111,111.080002,110.629997,110.739998,110.739998,2601000
15-07-2015,110,110.190002,109.580002,110.160004,110.160004,9286200
16-07-2015,109.669998,110.010002,109.599998,109.760002,109.760002,4629700
17-07-2015,109.110001,109.160004,108.400002,108.650002,108.650002,14858300
20-07-2015,106.599998,106.650002,105.620003,105.699997,105.699997,15751700
21-07-2015,105.809998,106.32,105.25,105.370003,105.370003,10519800
22-07-2015,104.389999,105.089996,104.18,104.800003,104.800003,8349200
23-07-2015,104.980003,105.300003,104.199997,104.330002,104.330002,5779300
24-07-2015,103.610001,105.589996,103.43,105.349998,105.349998,11572700
27-07-2015,104.940002,105.68,104.660004,104.860001,104.860001,10690100
28-07-2015,105.089996,105.330002,104.830002,105.019997,105.019997,5549200
29-07-2015,104.93,105.629997,104.489998,105.169998,105.169998,5616900
30-07-2015,104.029999,104.970001,103.860001,104.269997,104.269997,6652000
31-07-2015,105.410004,105.75,104.690002,104.93,104.93,6689200
03-08-2015,104.589996,104.82,104.050003,104.099998,104.099998,3528600
04-08-2015,104.559998,104.75,103.949997,104.309998,104.309998,3241000
05-08-2015,104.419998,104.5,103.779999,103.93,103.93,5041000
06-08-2015,104.150002,104.860001,104.139999,104.389999,104.389999,3908100
07-08-2015,104.559998,105.379997,104.550003,104.650002,104.650002,4400900
10-08-2015,105.029999,106.269997,104.919998,105.720001,105.720001,5892600
11-08-2015,106.489998,106.629997,105.769997,106.260002,106.260002,4007300
12-08-2015,106.989998,107.910004,106.93,107.75,107.75,10022500
13-08-2015,106.949997,107.18,106.709999,106.860001,106.860001,4761700
14-08-2015,107.07,107.410004,106.540001,106.849998,106.849998,3497600
17-08-2015,107.370003,107.510002,107,107.129997,107.129997,5769100
18-08-2015,106.669998,107.330002,106.309998,107.110001,107.110001,4121800
19-08-2015,107.629997,108.669998,107.629997,108.550003,108.550003,7035100
20-08-2015,109.809998,110.610001,109.699997,110.440002,110.440002,12549000
21-08-2015,110.93,111.330002,110.120003,111.129997,111.129997,13917600
24-08-2015,111.540001,112.120003,109.769997,110.529999,110.529999,18388700
25-08-2015,110.010002,110.050003,108.720001,109.160004,109.160004,9974200
26-08-2015,107.720001,108.059998,107.080002,107.669998,107.669998,10856600
27-08-2015,107.330002,108.040001,107.110001,107.730003,107.730003,8102100
28-08-2015,108.169998,109.300003,108.120003,108.699997,108.699997,7558900
31-08-2015,108.190002,108.919998,108.029999,108.82,108.82,4253600
01-09-2015,109.629997,109.769997,108.940002,109.199997,109.199997,7077800
02-09-2015,109.010002,109.339996,108.459999,108.620003,108.620003,4115700
03-09-2015,107.769997,108.32,107.559998,107.839996,107.839996,3913100
04-09-2015,107.139999,107.559998,107.07,107.489998,107.489998,4025000
08-09-2015,107.599998,107.940002,107.309998,107.519997,107.519997,5982100
09-09-2015,106.639999,106.709999,105.480003,106.129997,106.129997,8800600
10-09-2015,106.610001,106.699997,106.18,106.379997,106.379997,6204000
11-09-2015,105.650002,106.199997,105.269997,106.160004,106.160004,4023900
14-09-2015,105.860001,106.389999,105.779999,106.220001,106.220001,2350800
15-09-2015,105.830002,106.059998,105.68,105.900002,105.900002,2896400
16-09-2015,106.599998,107.709999,106.559998,107.309998,107.309998,5315600
17-09-2015,107.07,108.580002,106.959999,108.410004,108.410004,8403800
18-09-2015,109.099998,109.379997,108.82,109.209999,109.209999,6759400
21-09-2015,108.489998,108.660004,108.330002,108.529999,108.529999,4104800
22-09-2015,107.580002,107.959999,107.440002,107.790001,107.790001,5483300
23-09-2015,108.540001,108.639999,108.199997,108.220001,108.220001,2744200
24-09-2015,109.669998,110.82,109.629997,110.489998,110.489998,11024300
25-09-2015,109.870003,110.029999,109.550003,109.809998,109.809998,5209500
28-09-2015,108.370003,108.910004,108.269997,108.419998,108.419998,3809600
29-09-2015,108.239998,108.690002,107.879997,107.980003,107.980003,4043600
30-09-2015,106.779999,107.080002,106.470001,106.860001,106.860001,7247800
01-10-2015,106.980003,107.209999,106.629997,106.730003,106.730003,4278600
05-10-2015,109.139999,109.379997,108.459999,108.769997,108.769997,5490200
06-10-2015,109.800003,110.260002,109.629997,109.860001,109.860001,7513900
07-10-2015,109.75,110.139999,109.339996,109.699997,109.699997,5355500
08-10-2015,109.160004,110.269997,109.059998,109.139999,109.139999,5038200
09-10-2015,110.540001,111.050003,110.230003,110.870003,110.870003,7907300
12-10-2015,111.669998,111.730003,111.010002,111.309998,111.309998,6257900
13-10-2015,111.360001,111.870003,111.279999,111.860001,111.860001,5149600
14-10-2015,112.629997,113.949997,112.300003,113.809998,113.809998,10207800
15-10-2015,113.199997,113.989998,112.940002,113.290001,113.290001,14083900
16-10-2015,113.239998,113.440002,112.43,112.489998,112.489998,7328000
19-10-2015,112.639999,112.690002,111.889999,112.019997,112.019997,3959400
20-10-2015,112.379997,113.089996,112.379997,112.730003,112.730003,4903200
21-10-2015,112.370003,112.370003,111.410004,111.730003,111.730003,3908800
22-10-2015,111.519997,112.209999,111.43,111.690002,111.690002,3436400
23-10-2015,111.809998,111.839996,110.959999,111.5,111.5,4868400
26-10-2015,111.730003,111.980003,111.330002,111.43,111.43,2573500
27-10-2015,111.309998,111.809998,111.290001,111.68,111.68,2646100
28-10-2015,112.68,113.25,110.309998,110.75,110.75,8201200
29-10-2015,110.230003,110.599998,109.660004,109.720001,109.720001,5147100
30-10-2015,109.5,109.580002,109.059998,109.300003,109.300003,5543200
02-11-2015,108.639999,108.839996,108.459999,108.589996,108.589996,5843300
03-11-2015,107.790001,107.809998,106.68,106.980003,106.980003,7145300
04-11-2015,107.019997,107.089996,105.919998,105.970001,105.970001,7366400
05-11-2015,106.010002,106.099998,105.580002,105.639999,105.639999,5931100
06-11-2015,104.169998,104.419998,104.019997,104.099998,104.099998,8831900
09-11-2015,104.290001,104.580002,104.190002,104.400002,104.400002,4129200
10-11-2015,104.089996,104.650002,103.870003,104.18,104.18,4450800
11-11-2015,104.089996,104.230003,103.779999,103.830002,103.830002,3527600
12-11-2015,103.089996,104.32,103.040001,103.849998,103.849998,6300500
13-11-2015,103.540001,103.739998,103.449997,103.559998,103.559998,3224200
16-11-2015,103.980003,104.029999,103.519997,103.709999,103.709999,2951200
17-11-2015,103.379997,103.400002,101.980003,102.339996,102.339996,8593100
18-11-2015,102.389999,102.949997,102.040001,102.43,102.43,5043800
19-11-2015,103.07,104.089996,103.07,103.559998,103.559998,5087600
20-11-2015,103.580002,103.660004,102.970001,103.089996,103.089996,5971600
23-11-2015,102.480003,102.75,102.160004,102.260002,102.260002,4042500
24-11-2015,103.120003,103.25,102.690002,102.940002,102.940002,3479600
25-11-2015,102.470001,102.690002,102.209999,102.459999,102.459999,2931300
27-11-2015,101.010002,101.620003,100.989998,101.25,101.25,4993600
30-11-2015,101.529999,102.379997,101.519997,101.919998,101.919998,6773000
01-12-2015,102.300003,102.43,101.809998,102.279999,102.279999,4645900
02-12-2015,101.349998,101.349998,100.529999,100.690002,100.690002,10223500
03-12-2015,101.230003,101.970001,100.849998,101.760002,101.760002,6499900
04-12-2015,102.739998,104.209999,102.650002,104.019997,104.019997,10670200
07-12-2015,103.32,103.370003,102.5,102.669998,102.669998,4393500
08-12-2015,103.129997,103.260002,102.529999,102.839996,102.839996,3412300
09-12-2015,103.629997,103.660004,102.32,102.639999,102.639999,6026300
10-12-2015,102.510002,102.830002,102.339996,102.550003,102.550003,3699300
11-12-2015,101.910004,103.32,101.849998,103.110001,103.110001,6798400
14-12-2015,102.580002,102.720001,101.739998,101.790001,101.790001,5527200
15-12-2015,101.709999,102.059998,101.410004,101.519997,101.519997,6831100
16-12-2015,102.589996,103.199997,101.660004,102.75,102.75,8292200
17-12-2015,100.919998,100.989998,100.230003,100.5,100.5,10156200
18-12-2015,101.349998,102.529999,101.300003,102.040001,102.040001,8345900
21-12-2015,102.949997,103.519997,102.830002,103.150002,103.150002,6378900
22-12-2015,103.089996,103.199997,102.559998,102.610001,102.610001,4061400
23-12-2015,102.400002,102.589996,102.209999,102.309998,102.309998,2821400
24-12-2015,102.82,103.050003,102.769997,103.050003,103.050003,1710200
28-12-2015,102.480003,102.599998,102.029999,102.269997,102.269997,3353600
29-12-2015,102.519997,102.580002,102.110001,102.199997,102.199997,2832200
30-12-2015,101.470001,101.599998,101.349998,101.419998,101.419998,3745000
31-12-2015,101.480003,101.720001,101.309998,101.459999,101.459999,3823600
04-01-2016,103.129997,103.669998,102.489998,102.889999,102.889999,6440000
05-01-2016,103.129997,103.459999,102.93,103.18,103.18,3500300
06-01-2016,104.370003,104.800003,103.93,104.669998,104.669998,9316600
07-01-2016,105.830002,106.239998,105.190002,106.150002,106.150002,11730400
08-01-2016,105.480003,105.800003,105.040001,105.68,105.68,7678200
11-01-2016,105.470001,105.57,104.709999,104.739998,104.739998,5905500
12-01-2016,104.089996,104.589996,103.650002,104.209999,104.209999,5540200
13-01-2016,103.889999,104.82,103.779999,104.720001,104.720001,7324200
14-01-2016,103.75,104.18,102.5,103.019997,103.019997,9989100
15-01-2016,104.919998,104.959999,103.970001,104.080002,104.080002,10052700
19-01-2016,104.059998,104.449997,103.650002,103.980003,103.980003,4588400
20-01-2016,105.169998,106.160004,104.940002,105.370003,105.370003,10120900
21-01-2016,104.989998,105.489998,104.519997,105.489998,105.489998,5425000
22-01-2016,104.93,105.510002,104.760002,105,105,4185300
25-01-2016,105.760002,106.089996,105.599998,106.080002,106.080002,6819400
27-01-2016,106.860001,107.93,106.650002,107.690002,107.690002,8273400
28-01-2016,106.550003,106.860001,106.480003,106.540001,106.540001,5914200
29-01-2016,106.610001,107,106.260002,106.949997,106.949997,8098700
01-02-2016,107.540001,108.150002,107.529999,108.050003,108.050003,10471800
02-02-2016,107.919998,108.18,107.349998,108.089996,108.089996,6656000
03-02-2016,107.910004,109.580002,107.900002,109.25,109.25,15785200
04-02-2016,110.449997,110.699997,109.919998,110.57,110.57,13192300
05-02-2016,109.790001,112.349998,109.580002,112.32,112.32,14777300
08-02-2016,113.669998,114.870003,113.389999,113.830002,113.830002,28341200
09-02-2016,114.43,114.690002,113.550003,113.580002,113.580002,17065400
10-02-2016,113.919998,114.519997,112.980003,114.459999,114.459999,13311100
11-02-2016,118.589996,120.839996,117.769997,119.059998,119.059998,49139000
12-02-2016,118.120003,118.739998,117.879997,118.360001,118.360001,16981200
16-02-2016,116,116.309998,114.739998,114.769997,114.769997,14601700
17-02-2016,115.470001,116.07,114.889999,115.480003,115.480003,10582400
18-02-2016,115.300003,118.599998,115.290001,118.290001,118.290001,13586500
19-02-2016,117.260002,117.970001,117.099998,117.580002,117.580002,15192000
22-02-2016,115.440002,116.190002,115.410004,115.489998,115.489998,10677800
23-02-2016,116.68,117.419998,116.519997,117.220001,117.220001,9033400
24-02-2016,119,119.860001,117.349998,117.610001,117.610001,17938800
25-02-2016,117.620003,118.910004,117.540001,117.919998,117.919998,12461600
26-02-2016,117.43,117.720001,115.860001,117.110001,117.110001,12505100
29-02-2016,117.589996,118.699997,117.529999,118.639999,118.639999,11517500
01-03-2016,118.739998,119.110001,117.339996,117.769997,117.769997,14139300
02-03-2016,118.339996,118.970001,118.07,118.68,118.68,8903000
03-03-2016,118.860001,121.300003,118.809998,120.730003,120.730003,18634800
04-03-2016,121.129997,122.370003,120.220001,120.540001,120.540001,16261100
07-03-2016,121.18,121.580002,120.410004,121.139999,121.139999,9358600
08-03-2016,121.790001,121.879997,120.470001,120.580002,120.580002,11531000
09-03-2016,119.199997,120.389999,118.839996,119.580002,119.580002,8672900
10-03-2016,120.5,121.760002,120.419998,121.5,121.5,18090200
11-03-2016,121.190002,121.389999,119.360001,119.410004,119.410004,10812300
14-03-2016,120.269997,120.309998,117.5,117.870003,117.870003,14236200
15-03-2016,117.779999,118.040001,117.360001,117.959999,117.959999,9941800
16-03-2016,117.419998,120.760002,117.339996,120.589996,120.589996,17334000
17-03-2016,121.160004,121.18,120.029999,120.129997,120.129997,9914300
18-03-2016,119.589996,120.339996,119.510002,119.800003,119.800003,16965900
21-03-2016,119,119.330002,118.730003,118.959999,118.959999,7240600
22-03-2016,119.730003,120.160004,118.959999,119.309998,119.309998,6786800
23-03-2016,116.739998,117.120003,116.160004,116.610001,116.610001,15993700
24-03-2016,116.769997,116.940002,116.300003,116.330002,116.330002,6280900
28-03-2016,116.730003,116.910004,116.269997,116.599998,116.599998,3879100
29-03-2016,117.360001,118.809998,116.800003,118.760002,118.760002,14087300
30-03-2016,117.879997,118.199997,116.910004,117.099998,117.099998,10769100
31-03-2016,118.160004,118.389999,117.599998,117.639999,117.639999,9348200
01-04-2016,116.080002,116.980003,115.550003,116.93,116.93,10405400
04-04-2016,116.669998,116.730003,116.07,116.150002,116.150002,7643700
05-04-2016,117.760002,117.93,117.150002,117.660004,117.660004,8865900
06-04-2016,116.699997,117.389999,116.260002,116.940002,116.940002,7415500
07-04-2016,118.650002,118.849998,115,118.610001,118.610001,11900500
08-04-2016,118.07,118.769997,117.980003,118.43,118.43,9078900
11-04-2016,119.470001,120.300003,119.419998,120.029999,120.029999,9846000
12-04-2016,120.230003,120.349998,119.550003,120.050003,120.050003,9607900
13-04-2016,119.370003,119.43,118.559998,118.769997,118.769997,8841500
14-04-2016,118.089996,118.190002,116.949997,117.110001,117.110001,13125400
15-04-2016,117.330002,118.120003,117.190002,117.919998,117.919998,7838100
18-04-2016,118.529999,118.559998,117.629997,117.739998,117.739998,5798400
19-04-2016,119.870003,120.089996,119.370003,119.580002,119.580002,21031500
20-04-2016,119.669998,120.080002,118.720001,118.970001,118.970001,10233200
21-04-2016,120.419998,120.550003,119.129997,119.419998,119.419998,14612800
22-04-2016,118.709999,119.019997,117.279999,117.889999,117.889999,10047000
25-04-2016,118.139999,118.709999,118.110001,118.230003,118.230003,4369400
26-04-2016,118.790001,118.889999,118.449997,118.699997,118.699997,9906800
27-04-2016,118.970001,119.699997,118.43,119.040001,119.040001,7976400
28-04-2016,119.919998,121.419998,119.730003,121.290001,121.290001,15133600
29-04-2016,122.43,123.93,122.339996,123.650002,123.650002,19043900
02-05-2016,123.779999,123.959999,123.050003,123.239998,123.239998,12137500
03-05-2016,123.730003,123.82,122.510002,122.959999,122.959999,9063600
04-05-2016,122.849998,123.230003,121.510002,122.209999,122.209999,9327400
05-05-2016,122.629997,122.730003,121.25,122.07,122.07,8846900
06-05-2016,122.830002,123.809998,122.589996,123.18,123.18,11366800
09-05-2016,121.199997,121.290001,120.589996,120.650002,120.650002,9236200
10-05-2016,120.739998,121.379997,120.080002,120.980003,120.980003,9128500
11-05-2016,121.849998,122.160004,121.379997,122.120003,122.120003,7590100
12-05-2016,122.019997,122.389999,121,121.160004,121.160004,7447100
13-05-2016,121.089996,121.860001,120.660004,121.709999,121.709999,7672800
16-05-2016,122.93,122.970001,121.379997,121.800003,121.800003,7103000
17-05-2016,121.580002,122.519997,121.480003,122.220001,122.220001,8619800
18-05-2016,121.220001,121.919998,119.879997,120.099998,120.099998,13381700
19-05-2016,119,119.980003,118.919998,119.870003,119.870003,14339700
20-05-2016,120.190002,120.32,119.309998,119.709999,119.709999,10379400
23-05-2016,118.860001,119.599998,118.75,119.370003,119.370003,8600100
24-05-2016,118.169998,118.230003,117.25,117.300003,117.300003,12772000
25-05-2016,116.589996,117.059998,116.32,116.980003,116.980003,10487300
26-05-2016,117.57,117.629997,116.389999,116.580002,116.580002,5852100
27-05-2016,116.269997,116.360001,115.290001,115.620003,115.620003,8686700
31-05-2016,115.760002,116.400002,115.5,116.059998,116.059998,8187600
01-06-2016,115.970001,116.139999,115.199997,115.940002,115.940002,8399600
02-06-2016,115.779999,115.970001,115.580002,115.669998,115.669998,4514900
03-06-2016,118.25,118.889999,118.230003,118.879997,118.879997,14605100
06-06-2016,118.889999,119.169998,118.459999,118.919998,118.919998,9887900
07-06-2016,118.5,119.019997,118.410004,118.82,118.82,4602900
08-06-2016,120.300003,120.779999,120.230003,120.580002,120.580002,11661700
09-06-2016,120.610001,121.480003,120.550003,121.25,121.25,12174000
10-06-2016,121.550003,122.099998,121.18,121.739998,121.739998,13940000
13-06-2016,122.800003,122.830002,122.029999,122.639999,122.639999,12594200
14-06-2016,123,123.059998,122.300003,122.769997,122.769997,11651700
15-06-2016,122.519997,123.870003,122.379997,123.68,123.68,15053000
16-06-2016,125.169998,125.669998,122.230003,122.379997,122.379997,26635000
17-06-2016,123.260002,124.099998,122.690002,123.949997,123.949997,15573800
20-06-2016,122.260002,123.330002,122.129997,123.209999,123.209999,11866200
21-06-2016,121.650002,121.860001,120.769997,120.839996,120.839996,14585600
22-06-2016,120.830002,121.25,120.68,120.900002,120.900002,7861000
23-06-2016,120.489998,121.029999,120.059998,120.110001,120.110001,10704900
24-06-2016,126.620003,126.82,125,126,126,35782900
27-06-2016,126.440002,127.050003,125.830002,126.68,126.68,21228800
28-06-2016,125.559998,126.019997,125.059998,125.32,125.32,16001500
29-06-2016,125.910004,126.809998,125.699997,125.839996,125.839996,12218400
30-06-2016,125.949997,126.519997,125.5,126.470001,126.470001,15981600
01-07-2016,127.660004,128.419998,127.440002,128.410004,128.410004,14940700
05-07-2016,128.800003,129.589996,128.169998,129.470001,129.470001,19026200
06-07-2016,130.5,131.149994,129.820007,130.229996,130.229996,17376700
07-07-2016,129.820007,130.119995,128.979996,129.740005,129.740005,16469500
08-07-2016,129.850006,130.520004,128.970001,130.520004,130.520004,17634200
11-07-2016,129.490005,129.899994,129.160004,129.289993,129.289993,10855600
12-07-2016,128.520004,128.539993,126.989998,127.150002,127.150002,26459600
13-07-2016,128,128.429993,127.610001,128.320007,128.320007,7377700
14-07-2016,126.309998,127.370003,126.029999,127.330002,127.330002,12132400
15-07-2016,126.379997,127.190002,126.330002,126.839996,126.839996,13892100
18-07-2016,127.019997,127.5,126.629997,127.040001,127.040001,8489700
19-07-2016,126.949997,127.349998,126.82,127.209999,127.209999,5170700
20-07-2016,125.5,126.120003,125.309998,125.389999,125.389999,11777700
21-07-2016,125.660004,127.370003,125.599998,127.300003,127.300003,9399200
22-07-2016,126.43,126.519997,126.010002,126.349998,126.349998,7716000
25-07-2016,125.529999,126.209999,125.110001,125.470001,125.470001,13139400
26-07-2016,126.089996,126.139999,125.75,126,126,7613200
27-07-2016,126.790001,128.119995,126.040001,128.029999,128.029999,16818400
28-07-2016,128.089996,128.199997,127.209999,127.660004,127.660004,9261800
29-07-2016,128.419998,129.410004,127.879997,128.979996,128.979996,13708200
01-08-2016,128.570007,129.339996,128.559998,129.220001,129.220001,7109900
02-08-2016,130.039993,130.550003,129.940002,130.270004,130.270004,7652800
03-08-2016,129.949997,129.960007,129.270004,129.649994,129.649994,5010700
04-08-2016,130.009995,130.279999,129.820007,129.869995,129.869995,4788700
05-08-2016,128.460007,128.550003,127.389999,127.550003,127.550003,16205100
08-08-2016,127.290001,127.699997,127.269997,127.440002,127.440002,6773800
09-08-2016,127.940002,128.139999,127.75,127.959999,127.959999,7500400
10-08-2016,129.119995,129.199997,128.149994,128.559998,128.559998,6196200
11-08-2016,128.610001,129.190002,127.480003,127.669998,127.669998,9669900
12-08-2016,127.669998,129.259995,127.199997,127.400002,127.400002,15395800
16-08-2016,128.119995,129.039993,128,128.470001,128.470001,8678100
17-08-2016,128.169998,128.990005,127.459999,128.5,128.5,12034800
18-08-2016,128.889999,129.169998,128.580002,129.110001,129.110001,9500600
19-08-2016,128.080002,128.669998,127.860001,127.970001,127.970001,10660100
22-08-2016,127.629997,127.919998,127.449997,127.779999,127.779999,8627200
23-08-2016,128.139999,128.220001,127.610001,127.760002,127.760002,9038500
24-08-2016,126.919998,126.970001,126.300003,126.339996,126.339996,13539700
25-08-2016,125.980003,126.309998,125.959999,126.230003,126.230003,5926300
26-08-2016,126.879997,128.110001,125.82,126.050003,126.050003,17967700
29-08-2016,126,126.480003,125.93,126.300003,126.300003,5234800
30-08-2016,125.730003,125.949997,124.879997,125.029999,125.029999,9877000
31-08-2016,124.730003,125.110001,124.639999,124.779999,124.779999,13324100
01-09-2016,124.669998,125.510002,124.550003,125.290001,125.290001,12877700
02-09-2016,126.290001,126.57,125.580002,126.57,126.57,11318600
06-09-2016,127.400002,129.080002,127.269997,128.710007,128.710007,15115300
07-09-2016,128.789993,128.860001,128.119995,128.270004,128.270004,8859800
08-09-2016,128.160004,128.520004,127.400002,127.589996,127.589996,10306500
09-09-2016,127.239998,127.510002,126.699997,126.75,126.75,12485600
12-09-2016,126.309998,126.919998,125.970001,126.589996,126.589996,11140300
13-09-2016,126.470001,126.599998,125.529999,125.75,125.75,8866400
14-09-2016,126.099998,126.540001,126.029999,126.18,126.18,5820700
15-09-2016,125.730003,126.099998,124.910004,125.370003,125.370003,12790400
16-09-2016,124.809998,125.25,124.669998,125.059998,125.059998,18995100
19-09-2016,125.610001,125.620003,125.25,125.32,125.32,4945500
20-09-2016,125.309998,125.589996,125.169998,125.440002,125.440002,5672000
21-09-2016,126.330002,127.419998,125.959999,127.269997,127.269997,13646400
22-09-2016,127.57,128.199997,127.5,127.57,127.57,15188000
23-09-2016,127.599998,127.860001,127.43,127.650002,127.650002,7702300
26-09-2016,127.959999,128.039993,127.419998,127.550003,127.550003,5842700
27-09-2016,126.860001,126.900002,126.339996,126.620003,126.620003,6220700
28-09-2016,126.25,126.400002,125.730003,126.220001,126.220001,6757700
29-09-2016,125.839996,126.339996,125.540001,126.07,126.07,7448400
30-09-2016,126.519997,126.550003,125.239998,125.639999,125.639999,11204300
03-10-2016,125.32,125.459999,124.900002,125.32,125.32,9044100
04-10-2016,123.160004,123.18,120.860001,120.970001,120.970001,24372700
05-10-2016,121.330002,121.589996,120.400002,120.779999,120.779999,14718100
06-10-2016,119.690002,119.980003,119.239998,119.660004,119.660004,17917700
07-10-2016,120.489998,120.580002,118.419998,119.739998,119.739998,17907300
10-10-2016,119.739998,120.419998,119.739998,120.160004,120.160004,4402600
11-10-2016,119.919998,120.160004,119.529999,119.550003,119.550003,6065300
12-10-2016,119.720001,120.07,119.290001,119.739998,119.739998,4848600
13-10-2016,120,120.419998,119.800003,120.029999,120.029999,7184600
14-10-2016,119.370003,120.160004,119.290001,119.360001,119.360001,6577300
17-10-2016,119.699997,119.919998,119.580002,119.68,119.68,4777900
18-10-2016,120.080002,120.639999,119.82,120.419998,120.419998,4612500
19-10-2016,121.129997,121.459999,120.889999,121.110001,121.110001,6019800
20-10-2016,121.389999,121.589996,120.629997,120.739998,120.739998,6496700
21-10-2016,120.900002,120.93,120.550003,120.830002,120.830002,6707800
24-10-2016,121.279999,121.300003,120.160004,120.559998,120.559998,5481100
25-10-2016,120.889999,121.760002,120.860001,121.470001,121.470001,6141100
26-10-2016,121.370003,121.529999,120.610001,120.790001,120.790001,3905900
27-10-2016,121.110001,121.18,120.75,121.010002,121.010002,4336000
28-10-2016,121.199997,122.480003,120.809998,121.580002,121.580002,11639900
